Question,Answer,id
Can I adjust my insurance plan details if I'm not satisfied with the current one?,"You can upgrade or downgrade your policy from your mobile phone a maximum of two times in a year after your waiting period expires. To change your policy dial*900# and enter your EcoCash PIN, selectManage Policy.Select the plan you want to change to. Confirm the plan and the premiums. You will receive an SMS confirming the change in plan and the new waiting period. Normal NCE periods will apply for whatever package you apply for. Accidental death will be paid out according to the new package.",637ed54a
How many times can I alter the terms of my coverage in a 12-month period?,"You can upgrade or downgrade your policy from your mobile phone a maximum of two times in a year after your waiting period expires. To change your policy dial*900# and enter your EcoCash PIN, selectManage Policy.Select the plan you want to change to. Confirm the plan and the premiums. You will receive an SMS confirming the change in plan and the new waiting period. Normal NCE periods will apply for whatever package you apply for. Accidental death will be paid out according to the new package.",637ed54a
Are there specific steps I need to follow to make changes to my policy on my mobile phone?,"You can upgrade or downgrade your policy from your mobile phone a maximum of two times in a year after your waiting period expires. To change your policy dial*900# and enter your EcoCash PIN, selectManage Policy.Select the plan you want to change to. Confirm the plan and the premiums. You will receive an SMS confirming the change in plan and the new waiting period. Normal NCE periods will apply for whatever package you apply for. Accidental death will be paid out according to the new package.",637ed54a
What is required of me to select a different policy plan on my mobile device?,"You can upgrade or downgrade your policy from your mobile phone a maximum of two times in a year after your waiting period expires. To change your policy dial*900# and enter your EcoCash PIN, selectManage Policy.Select the plan you want to change to. Confirm the plan and the premiums. You will receive an SMS confirming the change in plan and the new waiting period. Normal NCE periods will apply for whatever package you apply for. Accidental death will be paid out according to the new package.",637ed54a
Will I have to wait before I can make any changes to my current policy?,"You can upgrade or downgrade your policy from your mobile phone a maximum of two times in a year after your waiting period expires. To change your policy dial*900# and enter your EcoCash PIN, selectManage Policy.Select the plan you want to change to. Confirm the plan and the premiums. You will receive an SMS confirming the change in plan and the new waiting period. Normal NCE periods will apply for whatever package you apply for. Accidental death will be paid out according to the new package.",637ed54a
"If the original user of a landline phone number passes away, can someone else legally use that same phone number","Yes, a new person can register their own policy using your line with their ID particulars.",0cbd73cb
What happens to my phone number if I am no longer able to use the service due to death,"Yes, a new person can register their own policy using your line with their ID particulars.",0cbd73cb
"If I were to pass away, would my phone line be transferable to another individual","Yes, a new person can register their own policy using your line with their ID particulars.",0cbd73cb
Is it possible for another person to take over my existing phone line if I am deceased,"Yes, a new person can register their own policy using your line with their ID particulars.",0cbd73cb
Can I bequeath my existing landline phone number to someone else after my passing,"Yes, a new person can register their own policy using your line with their ID particulars.",0cbd73cb
How can my family find out about making a claim after I pass away,Your beneficiary and/or family members can visit any Econet Service Center or EcoSure Agent to make the claim. The following documents are required to process the claim:,9d4dfbb4
Who should I send to access my Econet service details,Your beneficiary and/or family members can visit any Econet Service Center or EcoSure Agent to make the claim. The following documents are required to process the claim:,9d4dfbb4
What information is needed to process my claim if I am no longer alive,Your beneficiary and/or family members can visit any Econet Service Center or EcoSure Agent to make the claim. The following documents are required to process the claim:,9d4dfbb4
How do my relatives confirm my death to EcoSure,Your beneficiary and/or family members can visit any Econet Service Center or EcoSure Agent to make the claim. The following documents are required to process the claim:,9d4dfbb4
What centres does my family need to contact to report my death,Your beneficiary and/or family members can visit any Econet Service Center or EcoSure Agent to make the claim. The following documents are required to process the claim:,9d4dfbb4
What are the specific circumstances when a claim cannot be paid out,The following exclusions apply:,d32255d8
Are there certain situations in which my claim will be automatically denied,The following exclusions apply:,d32255d8
Can you identify areas that may prevent a claim from being processed,The following exclusions apply:,d32255d8
Under what conditions will my claim be considered ineligible for payment,The following exclusions apply:,d32255d8
What are the general conditions that may render a claim ineligible for compensation,The following exclusions apply:,d32255d8
What is the outcome for my claim if I have a policy but my funeral cover lapses following a brief period of non-payment?,The claim will be declined. You will need to ensure that your premium payments are up to date all the time.,a27f7326
"If my funeral coverage lapses for a short time period, will my policy still be valid if something happens to me?",The claim will be declined. You will need to ensure that your premium payments are up to date all the time.,a27f7326
Can a funeral cover lapse affect the validity of a claim in case of death even if I have the policy?,The claim will be declined. You will need to ensure that your premium payments are up to date all the time.,a27f7326
"If I have not paid my premium for a short time and I die, will my dependents still receive a payout from the policy?",The claim will be declined. You will need to ensure that your premium payments are up to date all the time.,a27f7326
What are the consequences for my insurance claim if I have a lapse in funeral coverage payment just prior to passing away?,The claim will be declined. You will need to ensure that your premium payments are up to date all the time.,a27f7326
What is the process I need to follow to claim insurance benefits,Claims can be submitted at all Econet Shops or EcoSure Funeral partners’ outlets. Claims must be submitted within 48 hours of death to ensure processing within reasonable time. Claims submitted after 48 hours of death will take no less than one week.,60bbe152
Can I still submit a claim if the funeral has already taken place,Claims can be submitted at all Econet Shops or EcoSure Funeral partners’ outlets. Claims must be submitted within 48 hours of death to ensure processing within reasonable time. Claims submitted after 48 hours of death will take no less than one week.,60bbe152
How long do I need to wait after the funeral to submit a claim,Claims can be submitted at all Econet Shops or EcoSure Funeral partners’ outlets. Claims must be submitted within 48 hours of death to ensure processing within reasonable time. Claims submitted after 48 hours of death will take no less than one week.,60bbe152
Where do I need to go to submit a claim for insurance benefits,Claims can be submitted at all Econet Shops or EcoSure Funeral partners’ outlets. Claims must be submitted within 48 hours of death to ensure processing within reasonable time. Claims submitted after 48 hours of death will take no less than one week.,60bbe152
What is the average time it takes for an insurance claim to be processed,Claims can be submitted at all Econet Shops or EcoSure Funeral partners’ outlets. Claims must be submitted within 48 hours of death to ensure processing within reasonable time. Claims submitted after 48 hours of death will take no less than one week.,60bbe152
Are there any specific exclusions that invalidate the coverage in case of death?,"No, you will not be covered if your death is as a result of the following:",373488d2
Can a death caused by a pre-existing condition be covered?,"No, you will not be covered if your death is as a result of the following:",373488d2
Do the terms of the coverage include death resulting from accidents unrelated to health conditions?,"No, you will not be covered if your death is as a result of the following:",373488d2
Under what scenarios am I not eligible for coverage upon death?,"No, you will not be covered if your death is as a result of the following:",373488d2
What scenarios are not covered under the terms of the death coverage plan?,"No, you will not be covered if your death is as a result of the following:",373488d2
"If coverage is still active, what are the geographical limitations of the funeral insurance policy",So long as you were resident in Zimbabwe when you registered and premiums are up to date your Funeral Cover is valid regardless of where you die.,dec153ec
Does the location of death impact the payout of the funeral insurance,So long as you were resident in Zimbabwe when you registered and premiums are up to date your Funeral Cover is valid regardless of where you die.,dec153ec
How does travel outside of Zimbabwe affect my funeral insurance coverage,So long as you were resident in Zimbabwe when you registered and premiums are up to date your Funeral Cover is valid regardless of where you die.,dec153ec
"If I die abroad, will I still be covered by my funeral insurance in Zimbabwe",So long as you were resident in Zimbabwe when you registered and premiums are up to date your Funeral Cover is valid regardless of where you die.,dec153ec
Can I still claim funeral insurance benefits if the death occurred in another country,So long as you were resident in Zimbabwe when you registered and premiums are up to date your Funeral Cover is valid regardless of where you die.,dec153ec
Can I add more than three beneficiaries in a year,"Yes, it is possible to change your beneficiary. In fact, it is very important you review your beneficiary on a regular basis because overtime your circumstances change e.g. your chosen beneficiary may have passed away. One is allowed to add or remove a beneficiary for a maximum of 3 times within a year.",c4695837
What should I do if my chosen beneficiary has passed away,"Yes, it is possible to change your beneficiary. In fact, it is very important you review your beneficiary on a regular basis because overtime your circumstances change e.g. your chosen beneficiary may have passed away. One is allowed to add or remove a beneficiary for a maximum of 3 times within a year.",c4695837
How often should I review my current beneficiaries,"Yes, it is possible to change your beneficiary. In fact, it is very important you review your beneficiary on a regular basis because overtime your circumstances change e.g. your chosen beneficiary may have passed away. One is allowed to add or remove a beneficiary for a maximum of 3 times within a year.",c4695837
Can I update my current beneficiary information online,"Yes, it is possible to change your beneficiary. In fact, it is very important you review your beneficiary on a regular basis because overtime your circumstances change e.g. your chosen beneficiary may have passed away. One is allowed to add or remove a beneficiary for a maximum of 3 times within a year.",c4695837
Is there a limit to how many times I can change my beneficiary information,"Yes, it is possible to change your beneficiary. In fact, it is very important you review your beneficiary on a regular basis because overtime your circumstances change e.g. your chosen beneficiary may have passed away. One is allowed to add or remove a beneficiary for a maximum of 3 times within a year.",c4695837
Can I assign the death benefit payment to a non-individual entity,"No, you can only leave the death benefits to an Individual, Burial Society or a Funeral service provider you have selected as the beneficiary.",524e33ae
Is it possible to change the beneficiary to an organization for social welfare,"No, you can only leave the death benefits to an Individual, Burial Society or a Funeral service provider you have selected as the beneficiary.",524e33ae
Can I select more than one recipient for the death benefit,"No, you can only leave the death benefits to an Individual, Burial Society or a Funeral service provider you have selected as the beneficiary.",524e33ae
Are death benefits limited to specific beneficiaries only,"No, you can only leave the death benefits to an Individual, Burial Society or a Funeral service provider you have selected as the beneficiary.",524e33ae
Am I allowed to donate my death benefit to a charitable trust,"No, you can only leave the death benefits to an Individual, Burial Society or a Funeral service provider you have selected as the beneficiary.",524e33ae
What are the consequences if I forgot to name a beneficiary for my policy,Where no Beneficiary is specified the benefit will be paid to your spouse. If there is no spouse the benefit will be paid to a beneficiary nominated by three relatives after submission of ID’s with the same surname. All documents are to be submitted to your nearest Econet Shop or EcoSure Agent which includes Funeral Service Providers who have partnered with EcoSure.,911951a0
Can I leave the beneficiary field blank when purchasing the insurance plan,Where no Beneficiary is specified the benefit will be paid to your spouse. If there is no spouse the benefit will be paid to a beneficiary nominated by three relatives after submission of ID’s with the same surname. All documents are to be submitted to your nearest Econet Shop or EcoSure Agent which includes Funeral Service Providers who have partnered with EcoSure.,911951a0
"If I don't specify a beneficiary, who will receive the payout",Where no Beneficiary is specified the benefit will be paid to your spouse. If there is no spouse the benefit will be paid to a beneficiary nominated by three relatives after submission of ID’s with the same surname. All documents are to be submitted to your nearest Econet Shop or EcoSure Agent which includes Funeral Service Providers who have partnered with EcoSure.,911951a0
Who will receive the benefit if there's no named beneficiary when I pass away,Where no Beneficiary is specified the benefit will be paid to your spouse. If there is no spouse the benefit will be paid to a beneficiary nominated by three relatives after submission of ID’s with the same surname. All documents are to be submitted to your nearest Econet Shop or EcoSure Agent which includes Funeral Service Providers who have partnered with EcoSure.,911951a0
What happens to my insurance benefit if I fail to nominate a beneficiary before my death,Where no Beneficiary is specified the benefit will be paid to your spouse. If there is no spouse the benefit will be paid to a beneficiary nominated by three relatives after submission of ID’s with the same surname. All documents are to be submitted to your nearest Econet Shop or EcoSure Agent which includes Funeral Service Providers who have partnered with EcoSure.,911951a0
What is the required age for a minor to claim as a beneficiary under my policy?,"A minor above the age of 16 with an active Econet SIM card which is also registered on EcoCash can be appointed as a beneficiary. However, if the beneficiary is still below the age of 18, the guardian upon proof of guardianship can claim on behalf of a minor.",4c8aef0b
Can I designate an underage child as a beneficiary even if they do not possess an active SIM card?,"A minor above the age of 16 with an active Econet SIM card which is also registered on EcoCash can be appointed as a beneficiary. However, if the beneficiary is still below the age of 18, the guardian upon proof of guardianship can claim on behalf of a minor.",4c8aef0b
How can I ensure my underaged beneficiary receives the funds if something happens to me?,"A minor above the age of 16 with an active Econet SIM card which is also registered on EcoCash can be appointed as a beneficiary. However, if the beneficiary is still below the age of 18, the guardian upon proof of guardianship can claim on behalf of a minor.",4c8aef0b
What type of document is acceptable as proof of guardianship for a minor claiming a benefit?,"A minor above the age of 16 with an active Econet SIM card which is also registered on EcoCash can be appointed as a beneficiary. However, if the beneficiary is still below the age of 18, the guardian upon proof of guardianship can claim on behalf of a minor.",4c8aef0b
Who is eligible to claim a benefit on behalf of my underage dependent?,"A minor above the age of 16 with an active Econet SIM card which is also registered on EcoCash can be appointed as a beneficiary. However, if the beneficiary is still below the age of 18, the guardian upon proof of guardianship can claim on behalf of a minor.",4c8aef0b
Is there a requirement that the beneficiary be made aware of their status,"It is advisable to tell the beneficiary so that in the event of your death they can make a quickly submit the claim for processing. However, it is up to you to decide how you advise the beneficiary about the policy.",ef2c1341
Will the beneficiary be contacted directly about their status in the policy,"It is advisable to tell the beneficiary so that in the event of your death they can make a quickly submit the claim for processing. However, it is up to you to decide how you advise the beneficiary about the policy.",ef2c1341
What are the benefits of informing the beneficiary about the policy,"It is advisable to tell the beneficiary so that in the event of your death they can make a quickly submit the claim for processing. However, it is up to you to decide how you advise the beneficiary about the policy.",ef2c1341
Can I choose to keep the beneficiary's status confidential,"It is advisable to tell the beneficiary so that in the event of your death they can make a quickly submit the claim for processing. However, it is up to you to decide how you advise the beneficiary about the policy.",ef2c1341
Does the policy automatically inform the beneficiary in the event of a claim,"It is advisable to tell the beneficiary so that in the event of your death they can make a quickly submit the claim for processing. However, it is up to you to decide how you advise the beneficiary about the policy.",ef2c1341
Who can be listed as a recipient of my Funeral policy benefits?,"A beneficiary can be any individual known to you whom you trust, a Funeral Service provider or a Burial Society.",53a865a4
Do I need to name relatives as beneficiaries in my Funeral plan?,"A beneficiary can be any individual known to you whom you trust, a Funeral Service provider or a Burial Society.",53a865a4
Can I designate a burial organization as the person to receive my Funeral benefit payout?,"A beneficiary can be any individual known to you whom you trust, a Funeral Service provider or a Burial Society.",53a865a4
What types of individuals can I list to receive the proceeds of my Funeral policy?,"A beneficiary can be any individual known to you whom you trust, a Funeral Service provider or a Burial Society.",53a865a4
Are there specific rules for choosing a Funeral plan beneficiary?,"A beneficiary can be any individual known to you whom you trust, a Funeral Service provider or a Burial Society.",53a865a4
Is it possible for me to name multiple people as recipients of the service?,"You can nominate only nominate one Beneficiaries. However, you can also opt to have services from any of our Funeral Service Providers instead of a cash pay-out via EcoCash.",2920c517
Can I list more than one person as the recipient of the service?,"You can nominate only nominate one Beneficiaries. However, you can also opt to have services from any of our Funeral Service Providers instead of a cash pay-out via EcoCash.",2920c517
How many beneficiaries am I allowed to choose for the service?,"You can nominate only nominate one Beneficiaries. However, you can also opt to have services from any of our Funeral Service Providers instead of a cash pay-out via EcoCash.",2920c517
Can the service be distributed to multiple recipients?,"You can nominate only nominate one Beneficiaries. However, you can also opt to have services from any of our Funeral Service Providers instead of a cash pay-out via EcoCash.",2920c517
What is the limit for the number of beneficiaries I can nominate to receive the services?,"You can nominate only nominate one Beneficiaries. However, you can also opt to have services from any of our Funeral Service Providers instead of a cash pay-out via EcoCash.",2920c517
What is my beneficiary's role in EcoSure Funeral Cover?,A beneficiary is the Individual or an EcoSure registered Entity (Funeral Service Provider or Burial Society) nominated by you to receive the benefit of the policy in the event of your death or the death of a loved one covered on EcoSure Funeral Cover. An individual selected as a Beneficiary must have an active Econet SIM card that is also registered on EcoCash.,05e44ba5
Can I register an entity other than an individual as a beneficiary?,A beneficiary is the Individual or an EcoSure registered Entity (Funeral Service Provider or Burial Society) nominated by you to receive the benefit of the policy in the event of your death or the death of a loved one covered on EcoSure Funeral Cover. An individual selected as a Beneficiary must have an active Econet SIM card that is also registered on EcoCash.,05e44ba5
What requirements does a beneficiary need to fulfill?,A beneficiary is the Individual or an EcoSure registered Entity (Funeral Service Provider or Burial Society) nominated by you to receive the benefit of the policy in the event of your death or the death of a loved one covered on EcoSure Funeral Cover. An individual selected as a Beneficiary must have an active Econet SIM card that is also registered on EcoCash.,05e44ba5
Is it required for an individual to use Econet services to receive policy benefits?,A beneficiary is the Individual or an EcoSure registered Entity (Funeral Service Provider or Burial Society) nominated by you to receive the benefit of the policy in the event of your death or the death of a loved one covered on EcoSure Funeral Cover. An individual selected as a Beneficiary must have an active Econet SIM card that is also registered on EcoCash.,05e44ba5
How does a beneficiary receive benefits of a policy in the event of a loved one's death?,A beneficiary is the Individual or an EcoSure registered Entity (Funeral Service Provider or Burial Society) nominated by you to receive the benefit of the policy in the event of your death or the death of a loved one covered on EcoSure Funeral Cover. An individual selected as a Beneficiary must have an active Econet SIM card that is also registered on EcoCash.,05e44ba5
Can I add my siblings under the Thwala Sonke plan as part of my extended family,The Thwala Sonke option allows you to add as many spouses as you have and your extended family as your dependants. All dependants added should be below the age of 70.,065530d3
Is there a maximum number of family members I can add under the Thwala Sonke option,The Thwala Sonke option allows you to add as many spouses as you have and your extended family as your dependants. All dependants added should be below the age of 70.,065530d3
What are the requirements for family members I add under the Thwala Sonke plan,The Thwala Sonke option allows you to add as many spouses as you have and your extended family as your dependants. All dependants added should be below the age of 70.,065530d3
Can I add family members older than 70 under the Thwala Sonke option,The Thwala Sonke option allows you to add as many spouses as you have and your extended family as your dependants. All dependants added should be below the age of 70.,065530d3
Can I add family members not related to me by marriage or birth under the Thwala Sonke,The Thwala Sonke option allows you to add as many spouses as you have and your extended family as your dependants. All dependants added should be below the age of 70.,065530d3
How can I purchase insurance premiums for someone who is not my immediate family member,"Yes, one has an option of sponsoring premiums of their loved ones. Your loved one must be registered on EcoSure in their individual capacity. Thereafter you have to either:Sponsor them once off by dialling *900#, entering your EcoCash PIN, selectingMake payment –Other accountfor one, three, six, nine or twelve months or; have their premiums automatically deducted from your wallet monthly by dialling *900#, entering your EcoCash PIN, selectingAuto Sponsor. Confirmation means premiums of your loved ones will now be collected directly from your EcoCash wallet monthly.",6fc5afd3
How do I sponsor the insurance premiums of someone I care about,"Yes, one has an option of sponsoring premiums of their loved ones. Your loved one must be registered on EcoSure in their individual capacity. Thereafter you have to either:Sponsor them once off by dialling *900#, entering your EcoCash PIN, selectingMake payment –Other accountfor one, three, six, nine or twelve months or; have their premiums automatically deducted from your wallet monthly by dialling *900#, entering your EcoCash PIN, selectingAuto Sponsor. Confirmation means premiums of your loved ones will now be collected directly from your EcoCash wallet monthly.",6fc5afd3
Can someone other than an immediate family member benefit from my insurance premium payments,"Yes, one has an option of sponsoring premiums of their loved ones. Your loved one must be registered on EcoSure in their individual capacity. Thereafter you have to either:Sponsor them once off by dialling *900#, entering your EcoCash PIN, selectingMake payment –Other accountfor one, three, six, nine or twelve months or; have their premiums automatically deducted from your wallet monthly by dialling *900#, entering your EcoCash PIN, selectingAuto Sponsor. Confirmation means premiums of your loved ones will now be collected directly from your EcoCash wallet monthly.",6fc5afd3
What steps do I need to take to pay for someone else's insurance using the EcoSure service,"Yes, one has an option of sponsoring premiums of their loved ones. Your loved one must be registered on EcoSure in their individual capacity. Thereafter you have to either:Sponsor them once off by dialling *900#, entering your EcoCash PIN, selectingMake payment –Other accountfor one, three, six, nine or twelve months or; have their premiums automatically deducted from your wallet monthly by dialling *900#, entering your EcoCash PIN, selectingAuto Sponsor. Confirmation means premiums of your loved ones will now be collected directly from your EcoCash wallet monthly.",6fc5afd3
Can I automatically deduct insurance premiums for someone else from my account,"Yes, one has an option of sponsoring premiums of their loved ones. Your loved one must be registered on EcoSure in their individual capacity. Thereafter you have to either:Sponsor them once off by dialling *900#, entering your EcoCash PIN, selectingMake payment –Other accountfor one, three, six, nine or twelve months or; have their premiums automatically deducted from your wallet monthly by dialling *900#, entering your EcoCash PIN, selectingAuto Sponsor. Confirmation means premiums of your loved ones will now be collected directly from your EcoCash wallet monthly.",6fc5afd3
What happens to my dependants' coverage under the same package as mine?,Your whole family will be on the same package as you are with the same sum assured. Premiums will be deducted per head e.g. if a customer is on the Basic Package ($4) and they add a spouse the new monthly premium will now be $8 ($4 for the policyholder and $4 for the Dependant spouse).,22ba8b65
"If I add my spouse, how will the monthly premium be affected?",Your whole family will be on the same package as you are with the same sum assured. Premiums will be deducted per head e.g. if a customer is on the Basic Package ($4) and they add a spouse the new monthly premium will now be $8 ($4 for the policyholder and $4 for the Dependant spouse).,22ba8b65
Will my dependants have a different sum assured than mine?,Your whole family will be on the same package as you are with the same sum assured. Premiums will be deducted per head e.g. if a customer is on the Basic Package ($4) and they add a spouse the new monthly premium will now be $8 ($4 for the policyholder and $4 for the Dependant spouse).,22ba8b65
How are premiums calculated for dependants on the same package?,Your whole family will be on the same package as you are with the same sum assured. Premiums will be deducted per head e.g. if a customer is on the Basic Package ($4) and they add a spouse the new monthly premium will now be $8 ($4 for the policyholder and $4 for the Dependant spouse).,22ba8b65
Does the number of dependants I add affect my overall monthly premium?,Your whole family will be on the same package as you are with the same sum assured. Premiums will be deducted per head e.g. if a customer is on the Basic Package ($4) and they add a spouse the new monthly premium will now be $8 ($4 for the policyholder and $4 for the Dependant spouse).,22ba8b65
How much of my policy specification should I share with my partner,It is up to you to decide whether to disclose the information.,ac2050fb
Is it mandatory to share policy information with my spouse,It is up to you to decide whether to disclose the information.,ac2050fb
Will disclosing policy details to my spouse affect my coverage,It is up to you to decide whether to disclose the information.,ac2050fb
Can my spouse access my policy information without my consent,It is up to you to decide whether to disclose the information.,ac2050fb
What are the implications of not sharing policy information with my spouse,It is up to you to decide whether to disclose the information.,ac2050fb
Will I receive a hard copy of my policy details?,"No documents are issued for this product. However, should you require a print out of your policy you can get this at any Econet Service Centre countrywide.",b819fe84
I'd like to confirm if I will get any physical documents for my policy.,"No documents are issued for this product. However, should you require a print out of your policy you can get this at any Econet Service Centre countrywide.",b819fe84
What kind of proof of policy do I get from the company?,"No documents are issued for this product. However, should you require a print out of your policy you can get this at any Econet Service Centre countrywide.",b819fe84
Will I have access to some form of documentation for my policy?,"No documents are issued for this product. However, should you require a print out of your policy you can get this at any Econet Service Centre countrywide.",b819fe84
Are there any written records or certificates provided with this product?,"No documents are issued for this product. However, should you require a print out of your policy you can get this at any Econet Service Centre countrywide.",b819fe84
What is the process for reactivating a lapsed insurance policy,"Registration details are sent only once. To reinstate your lapsed policy, you just have to deposit cash into your EcoCash wallet or initiate payment through the EcoSure menu. An exclusion due to death by natural causes will be applied in the event of a claim depending on the length your policy had lapsed up to a maximum of three (3) months. A policy cannot be reinstated if premiums have been skipped for three (3) consecutive months.",a5fec1a0
How do I reinstate my policy after missing premium payments,"Registration details are sent only once. To reinstate your lapsed policy, you just have to deposit cash into your EcoCash wallet or initiate payment through the EcoSure menu. An exclusion due to death by natural causes will be applied in the event of a claim depending on the length your policy had lapsed up to a maximum of three (3) months. A policy cannot be reinstated if premiums have been skipped for three (3) consecutive months.",a5fec1a0
Can I recover my insurance coverage if I've missed multiple payments,"Registration details are sent only once. To reinstate your lapsed policy, you just have to deposit cash into your EcoCash wallet or initiate payment through the EcoSure menu. An exclusion due to death by natural causes will be applied in the event of a claim depending on the length your policy had lapsed up to a maximum of three (3) months. A policy cannot be reinstated if premiums have been skipped for three (3) consecutive months.",a5fec1a0
Is it necessary to re-register to reinstate my EcoSure policy,"Registration details are sent only once. To reinstate your lapsed policy, you just have to deposit cash into your EcoCash wallet or initiate payment through the EcoSure menu. An exclusion due to death by natural causes will be applied in the event of a claim depending on the length your policy had lapsed up to a maximum of three (3) months. A policy cannot be reinstated if premiums have been skipped for three (3) consecutive months.",a5fec1a0
How does the reinstatement of a lapsed policy affect any potential future claims,"Registration details are sent only once. To reinstate your lapsed policy, you just have to deposit cash into your EcoCash wallet or initiate payment through the EcoSure menu. An exclusion due to death by natural causes will be applied in the event of a claim depending on the length your policy had lapsed up to a maximum of three (3) months. A policy cannot be reinstated if premiums have been skipped for three (3) consecutive months.",a5fec1a0
What occurs when my monthly premium payment is missed,You must make sure you have money in your EcoCash wallet to cover the monthly premium. If funds are not available your policy will lapse and you will no longer be covered.,795ad6a1
Will I still have policy coverage if I don't have enough funds in my wallet,You must make sure you have money in your EcoCash wallet to cover the monthly premium. If funds are not available your policy will lapse and you will no longer be covered.,795ad6a1
Can I still pay the premium if I don't have enough money in my EcoCash wallet,You must make sure you have money in your EcoCash wallet to cover the monthly premium. If funds are not available your policy will lapse and you will no longer be covered.,795ad6a1
What are the consequences of not having enough money in my EcoCash wallet to cover my premium,You must make sure you have money in your EcoCash wallet to cover the monthly premium. If funds are not available your policy will lapse and you will no longer be covered.,795ad6a1
Will my policy still be active if my EcoCash wallet is empty,You must make sure you have money in your EcoCash wallet to cover the monthly premium. If funds are not available your policy will lapse and you will no longer be covered.,795ad6a1
How long do I have to make an initial payment after registering for a policy,"Your Policy becomes active once your first premium has been deducted from your EcoCash wallet. You have 30 days from registration to cash-in to your wallet and activate your policy. Should you exceed 30 days after registration without doing so the registration will fail and you will have to start the registration process again. Once you have registered and paid the initial premium, the system will send you an SMS confirming the policy commencement date and the next premium due date.",a5b68f68
What payment method is required to activate a policy,"Your Policy becomes active once your first premium has been deducted from your EcoCash wallet. You have 30 days from registration to cash-in to your wallet and activate your policy. Should you exceed 30 days after registration without doing so the registration will fail and you will have to start the registration process again. Once you have registered and paid the initial premium, the system will send you an SMS confirming the policy commencement date and the next premium due date.",a5b68f68
Is there a specific timeline for when policy registration becomes invalid,"Your Policy becomes active once your first premium has been deducted from your EcoCash wallet. You have 30 days from registration to cash-in to your wallet and activate your policy. Should you exceed 30 days after registration without doing so the registration will fail and you will have to start the registration process again. Once you have registered and paid the initial premium, the system will send you an SMS confirming the policy commencement date and the next premium due date.",a5b68f68
What happens if I exceed 30 days after registration without making a payment,"Your Policy becomes active once your first premium has been deducted from your EcoCash wallet. You have 30 days from registration to cash-in to your wallet and activate your policy. Should you exceed 30 days after registration without doing so the registration will fail and you will have to start the registration process again. Once you have registered and paid the initial premium, the system will send you an SMS confirming the policy commencement date and the next premium due date.",a5b68f68
How do I know when my policy is active after registration,"Your Policy becomes active once your first premium has been deducted from your EcoCash wallet. You have 30 days from registration to cash-in to your wallet and activate your policy. Should you exceed 30 days after registration without doing so the registration will fail and you will have to start the registration process again. Once you have registered and paid the initial premium, the system will send you an SMS confirming the policy commencement date and the next premium due date.",a5b68f68
What steps are required to enroll for EcoSure Funeral Cover through my mobile device?,"To register for EcoSure Funeral Cover on your mobile number simply dial *900#, enter your EcoCash PIN and follow the instructions thereafter. You must ensure that you have sufficient funds in your EcoCash account to cover your first premium and activate your policy.",aa6ce6d4
What is the dial-in code needed to register for funeral services on my phone?,"To register for EcoSure Funeral Cover on your mobile number simply dial *900#, enter your EcoCash PIN and follow the instructions thereafter. You must ensure that you have sufficient funds in your EcoCash account to cover your first premium and activate your policy.",aa6ce6d4
How can I initiate the funeral cover registration process using EcoCash on my mobile?,"To register for EcoSure Funeral Cover on your mobile number simply dial *900#, enter your EcoCash PIN and follow the instructions thereafter. You must ensure that you have sufficient funds in your EcoCash account to cover your first premium and activate your policy.",aa6ce6d4
What is the method of enrollment for EcoSure Funeral Cover on my cell phone?,"To register for EcoSure Funeral Cover on your mobile number simply dial *900#, enter your EcoCash PIN and follow the instructions thereafter. You must ensure that you have sufficient funds in your EcoCash account to cover your first premium and activate your policy.",aa6ce6d4
What is the proper sequence to follow for activating funeral cover using my EcoCash-enabled mobile number?,"To register for EcoSure Funeral Cover on your mobile number simply dial *900#, enter your EcoCash PIN and follow the instructions thereafter. You must ensure that you have sufficient funds in your EcoCash account to cover your first premium and activate your policy.",aa6ce6d4
Can I have multiple funeral insurance policies if I join EcoSure,"Yes, you can register for EcoSure Funeral Cover in addition to any other funeral policy you may have. A cash pay-out will be done via EcoCash to your Beneficiary in the event of your death or the death of a loved one covered by EcoSure Funeral Cover.",2a0d2471
Does registering with EcoSure prevent me from keeping my other existing funeral cover,"Yes, you can register for EcoSure Funeral Cover in addition to any other funeral policy you may have. A cash pay-out will be done via EcoCash to your Beneficiary in the event of your death or the death of a loved one covered by EcoSure Funeral Cover.",2a0d2471
"If I already have funeral insurance, is it possible for me to be an EcoSure member","Yes, you can register for EcoSure Funeral Cover in addition to any other funeral policy you may have. A cash pay-out will be done via EcoCash to your Beneficiary in the event of your death or the death of a loved one covered by EcoSure Funeral Cover.",2a0d2471
Can I use your services if I'm already covered elsewhere for funeral expenses,"Yes, you can register for EcoSure Funeral Cover in addition to any other funeral policy you may have. A cash pay-out will be done via EcoCash to your Beneficiary in the event of your death or the death of a loved one covered by EcoSure Funeral Cover.",2a0d2471
Will having an existing funeral policy affect my eligibility for EcoSure,"Yes, you can register for EcoSure Funeral Cover in addition to any other funeral policy you may have. A cash pay-out will be done via EcoCash to your Beneficiary in the event of your death or the death of a loved one covered by EcoSure Funeral Cover.",2a0d2471
What is the purpose of having an EcoSure Funeral Cover plan,EcoSure Funeral Cover will provide financial assistance to your family in the event of your death or the death of a loved one covered by EcoSure Funeral Cover.,0735f6ea
